X0 X1 X2
X6942 229 232
X6943 168 183
X6944 185 186
X6945 178 181
X6946 172 195
X6947 184 190
X6948 190 198
X6949 177 195
X6950 196 203
X6951 173 176
X6952 182 203
X6953 201 206
X6954 220 228
X6955 177 192
X6956 206 224
X6957 203 216
X6958 222 234
X6959 176 196
X6960 214 218
X6961 207 228
X6962 241 265
X6963 191 205
X6964 201 234
X6965 205 233
X6966 232 258
X6967 198 211
X6968 217 226
X6969 229 244
X6970 232 244
X6971 205 220
X6972 243 249
X6973 237 262
X6974 243 280
X6975 166 192
X6976 183 208
X6977 184 190
X6978 199 218
X6979 170 198
X6980 187 190
X6981 183 206
X6982 208 230
X6983 166 185
X6984 173 192
X6985 183 202
X6986 208 212
X6987 176 195
X6988 193 215
X6989 197 221
X6990 219 225
X6991 168 173
X6992 184 202
X6993 184 211
X6994 212 224
X6995 201 220
X6996 230 236
X6997 211 230
X6998 230 255
X6999 200 229
X7000 231 234
X7001 219 219
X7002 215 246
X7003 218 253
X7004 231 243
X7005 230 251
X7006 226 262
X7007 172 199
X7008 179 202
X7009 200 230
X7010 212 238
X7011 183 208
X7012 199 226
X7013 192 225
X7014 220 242
X7015 191 193
X7016 196 215
X7017 209 219
X7018 235 244
X7019 183 199
X7020 221 225
X7021 207 215
X7022 243 250
X7023 169 180
X7024 191 215
X7025 191 201
X7026 194 208
X7027 189 211
X7028 229 237
X7029 224 235
X7030 233 237
X7031 178 195
X7032 214 214
X7033 199 207
X7034 223 251
X7035 193 224
X7036 228 240
X7037 211 225
X7038 217 249
X7039 139 148
X7040 148 170
X7041 158 178
X7042 173 180
X7043 163 178
X7044 182 183
X7045 159 169
X7046 185 194
X7047 149 167
X7048 148 168
X7049 171 183
X7050 165 191
X7051 162 167
X7052 176 190
X7053 164 189
X7054 174 197
X7055 149 166
X7056 180 186
X7057 186 196
X7058 194 199
X7059 177 194
X7060 190 196
X7061 200 219
X7062 216 229
X7063 171 186
X7064 193 197
X7065 190 211
X7066 226 238
X7067 172 190
X7068 193 219
X7069 196 220
X7070 221 247
X7071 172 194
X7072 188 203
X7073 187 199
X7074 188 215
X7075 186 187
X7076 198 230
X7077 209 227
X7078 228 246
X7079 184 186
X7080 188 195
X7081 184 203
X7082 209 232
X7083 200 219
X7084 217 218
X7085 211 233
X7086 236 273
X7087 179 184
X7088 176 201
X7089 197 210
X7090 209 230
X7091 190 210
X7092 199 211
X7093 204 227
X7094 232 258
X7095 188 210
X7096 194 216
X7097 195 207
X7098 207 236
X7099 192 219
X7100 221 234
X7101 233 233
X7102 250 273
X7103 171 175
X7104 184 195
X7105 180 184
X7106 197 224
X7107 199 211
X7108 208 209
X7109 196 227
X7110 240 240
X7111 188 204
X7112 197 214
X7113 202 208
X7114 199 211
X7115 179 189
X7116 208 222
X7117 193 199
X7118 214 236
X7119 174 192
X7120 182 209
X7121 201 207
X7122 201 229
X7123 195 223
X7124 214 221
X7125 220 227
X7126 235 248
X7127 186 211
X7128 192 219
X7129 219 235
X7130 231 238
X7131 223 257
X7132 241 253
X7133 235 249
X7134 235 261
X7135 185 191
X7136 198 212
X7137 192 194
X7138 219 226
X7139 223 223
X7140 221 228
X7141 220 240
X7142 217 252
X7143 197 228
X7144 231 241
X7145 221 234
X7146 256 261
X7147 226 263
X7148 241 250
X7149 240 241
X7150 243 259
X7151 203 238
X7152 229 260
X7153 208 243
X7154 229 259
X7155 238 239
X7156 226 256
X7157 248 251
X7158 266 311
X7159 209 239
X7160 222 236
X7161 212 246
X7162 254 262
X7163 256 258
X7164 273 286
X7165 261 265
X7166 268 310
X7167 134 152
X7168 146 151
X7169 138 143
X7170 155 166
X7171 143 166
X7172 159 164
X7173 173 191
X7174 177 196
X7175 166 174
X7176 171 171
X7177 170 180
X7178 182 190
X7179 186 186
X7180 197 221
X7181 174 198
X7182 206 219
X7183 152 154
X7184 151 162
X7185 154 174
X7186 176 176
X7187 148 158
X7188 158 180
X7189 173 184
X7190 170 187
X7191 169 171
X7192 170 175
X7193 162 179
X7194 184 189
X7195 174 191
X7196 173 199
X7197 182 205
X7198 200 206
X7199 158 180
X7200 162 179
X7201 177 181
X7202 197 207
X7203 162 178
X7204 188 203
X7205 180 187
X7206 177 206
X7207 163 177
X7208 198 199
X7209 176 189
X7210 199 211
X7211 180 187
X7212 200 214
X7213 189 214
X7214 211 223
X7215 182 184
X7216 171 197
X7217 188 195
X7218 194 222
X7219 180 192
X7220 190 200
X7221 203 209
X7222 220 241
X7223 202 219
X7224 215 223
X7225 213 231
X7226 207 237
X7227 187 206
X7228 210 238
X7229 215 220
X7230 244 258
X7231 135 150
X7232 155 177
X7233 135 155
X7234 162 172
X7235 156 159
X7236 171 175
X7237 172 182
X7238 188 215
X7239 159 160
X7240 182 186
X7241 174 196
X7242 194 212
X7243 167 169
X7244 170 181
X7245 185 200
X7246 194 218
X7247 165 178
X7248 195 206
X7249 178 207
X7250 220 220
X7251 180 202
X7252 199 202
X7253 186 193
X7254 197 218
X7255 172 201
X7256 208 213
X7257 210 231
X7258 212 247
X7259 184 205
X7260 187 212
X7261 212 232
X7262 238 240
X7263 193 213
X7264 196 225
X7265 185 211
X7266 213 222
X7267 189 210
X7268 219 223
X7269 207 232
X7270 241 264
X7271 182 211
X7272 190 219
X7273 195 214
X7274 200 225
X7275 214 236
X7276 230 260
X7277 212 229
X7278 235 264
X7279 173 185
X7280 191 206
X7281 212 220
X7282 215 228
X7283 193 213
X7284 205 240
X7285 223 235
X7286 245 278
X7287 191 217
X7288 199 209
X7289 215 218
X7290 234 255
X7291 211 216
X7292 221 254
X7293 224 228
X7294 243 247
X7295 139 160
X7296 158 173
X7297 164 170
X7298 160 183
X7299 149 173
X7300 173 187
X7301 170 193
X7302 205 215
X7303 168 173
X7304 176 185
X7305 171 194
X7306 200 210
X7307 161 188
X7308 191 219
X7309 201 206
X7310 191 221
X7311 155 171
X7312 176 186
X7313 185 196
X7314 188 216
X7315 189 205
X7316 188 217
X7317 176 197
X7318 208 221
X7319 176 195
X7320 203 213
X7321 198 221
X7322 193 226
X7323 198 210
X7324 212 217
X7325 191 216
X7326 224 241
X7327 182 185
X7328 184 192
X7329 187 210
X7330 217 245
X7331 189 196
X7332 205 222
X7333 214 235
X7334 229 236
X7335 188 196
X7336 203 225
X7337 201 208
X7338 203 218
X7339 196 211
X7340 193 221
X7341 199 233
X7342 225 228
X7343 175 187
X7344 194 213
X7345 187 197
X7346 194 215
X7347 171 188
X7348 180 206
X7349 207 218
X7350 213 229
X7351 177 186
X7352 203 219
X7353 186 217
X7354 213 227
X7355 207 229
X7356 220 234
X7357 223 239
X7358 258 273
X7359 141 164
X7360 171 184
X7361 180 188
X7362 181 197
X7363 164 184
X7364 188 199
X7365 195 215
X7366 219 225
X7367 191 208
X7368 187 212
X7369 195 221
X7370 227 246
X7371 194 220
X7372 195 223
X7373 210 244
X7374 233 241
X7375 163 163
X7376 178 188
X7377 187 201
X7378 195 200
X7379 193 196
X7380 193 223
X7381 198 215
X7382 224 252
X7383 195 196
X7384 221 228
X7385 200 225
X7386 207 225
X7387 240 244
X7388 242 252
X7389 228 248
X7390 260 275
X7391 172 199
X7392 181 203
X7393 176 194
X7394 189 210
X7395 192 211
X7396 211 223
X7397 205 228
X7398 214 240
X7399 173 182
X7400 186 206
X7401 204 209
X7402 216 242
X7403 194 211
X7404 201 228
X7405 226 235
X7406 240 241
X7407 178 199
X7408 203 234
X7409 189 208
X7410 210 212
X7411 220 227
X7412 210 239
X7413 217 224
X7414 240 267
X7415 188 194
X7416 209 237
X7417 219 223
X7418 219 230
X7419 198 221
X7420 201 230
X7421 221 241
X7422 229 241
X7423 152 166
X7424 156 175
X7425 155 170
X7426 179 180
X7427 162 188
X7428 172 200
X7429 178 178
X7430 191 210
X7431 146 171
X7432 176 196
X7433 158 181
X7434 178 199
X7435 178 195
X7436 182 199
X7437 202 221
X7438 213 243
X7439 156 168
X7440 175 177
X7441 161 177
X7442 186 195
X7443 167 189
X7444 172 200
X7445 172 176
X7446 190 191
X7447 166 180
X7448 179 204
X7449 167 178
X7450 185 214
X7451 169 194
X7452 184 184
X7453 187 217
X7454 203 225
X7455 174 179
X7456 189 217
X7457 189 195
X7458 192 214
X7459 186 208
X7460 196 228
X7461 211 223
X7462 214 243
X7463 168 197
X7464 202 216
X7465 203 231
X7466 223 225
X7467 183 212
X7468 227 233
X7469 207 216
X7470 239 243
X7471 183 184
X7472 201 201
X7473 172 199
X7474 202 216
X7475 182 186
X7476 200 207
X7477 192 221
X7478 215 241
X7479 204 215
X7480 200 220
X7481 205 236
X7482 226 233
X7483 228 243
X7484 243 263
X7485 231 244
X7486 238 273
X7487 164 170
X7488 176 186
X7489 181 183
X7490 175 206
X7491 156 179
X7492 176 204
X7493 183 187
X7494 187 197
X7495 183 190
X7496 204 211
X7497 196 207
X7498 216 251
X7499 199 220
X7500 200 229
X7501 205 211
X7502 220 235
X7503 175 188
X7504 190 204
X7505 206 218
X7506 223 232
X7507 195 202
X7508 191 217
X7509 228 232
X7510 218 249
X7511 162 186
X7512 182 212
X7513 202 212
X7514 209 213
X7515 208 226
X7516 216 233
X7517 227 233
X7518 231 263
X7519 180 188
X7520 210 213
X7521 210 223
X7522 220 241
X7523 191 198
X7524 219 229
X7525 223 245
X7526 243 256
X7527 192 210
X7528 208 241
X7529 218 231
X7530 229 248
X7531 219 256
X7532 246 281
X7533 252 258
X7534 253 278
X7535 191 210
X7536 202 220
X7537 209 238
X7538 215 245
X7539 206 231
X7540 239 245
X7541 236 268
X7542 269 289
X7543 232 243
X7544 236 251
X7545 221 237
X7546 238 270
X7547 218 238
X7548 222 245
X7549 248 261
X7550 239 274
X7551 178 179
X7552 175 189
X7553 179 184
X7554 196 197
X7555 181 191
X7556 201 221
X7557 178 195
X7558 200 221
X7559 188 200
X7560 193 198
X7561 205 226
X7562 232 233
X7563 199 205
X7564 201 215
X7565 227 229
X7566 249 251
X7567 203 213
X7568 204 222
X7569 200 216
X7570 216 229
X7571 190 212
X7572 214 219
X7573 214 241
X7574 234 238
X7575 220 228
X7576 210 243
X7577 234 238
X7578 244 260
X7579 202 229
X7580 241 262
X7581 248 265
X7582 254 282
X7583 183 203
X7584 188 215
X7585 195 200
X7586 197 209
X7587 205 229
X7588 211 238
X7589 227 241
X7590 237 239
X7591 172 198
X7592 199 219
X7593 214 236
X7594 209 242
X7595 192 221
X7596 230 230
X7597 223 259
X7598 243 268
X7599 205 221
X7600 232 234
X7601 223 255
X7602 232 262
X7603 248 253
X7604 249 271
X7605 228 260
X7606 274 279
X7607 215 229
X7608 229 236
X7609 236 257
X7610 248 263
X7611 236 238
X7612 263 275
X7613 238 266
X7614 243 281
X7615 185 205
X7616 193 214
X7617 222 222
X7618 215 235
X7619 220 234
X7620 248 263
X7621 229 245
X7622 247 281
X7623 215 239
X7624 225 260
X7625 223 243
X7626 241 263
X7627 240 257
X7628 271 291
X7629 269 270
X7630 287 309
X7631 196 201
X7632 219 242
X7633 232 236
X7634 235 241
X7635 212 235
X7636 218 235
X7637 228 258
X7638 237 261
X7639 200 222
X7640 239 239
X7641 242 277
X7642 261 266
X7643 239 275
X7644 279 305
X7645 251 293
X7646 300 337
X7647 209 220
X7648 211 235
X7649 218 249
X7650 262 283
X7651 250 264
X7652 258 279
X7653 267 277
X7654 261 302
X7655 245 250
X7656 263 291
X7657 266 281
X7658 282 319
X7659 266 267
X7660 298 298
X7661 263 292
X7662 282 312
X7663 233 244
X7664 244 264
X7665 240 273
X7666 264 276
X7667 258 277
X7668 252 284
X7669 262 280
X7670 256 289
X7671 252 288
X7672 276 313
X7673 276 303
X7674 303 315
X7675 273 309
X7676 326 339
X7677 279 309
X7678 342 343
X7679 139 161
X7680 164 185
X7681 155 169
X7682 165 178
X7683 149 166
X7684 169 191
X7685 184 201
X7686 192 208
X7687 160 167
X7688 184 199
X7689 189 190
X7690 182 206
X7691 172 197
X7692 188 209
X7693 190 214
X7694 199 220
X7695 170 197
X7696 189 190
X7697 188 218
X7698 196 210
X7699 180 200
X7700 187 197
X7701 195 216
X7702 209 227
X7703 181 197
X7704 192 222
X7705 203 204
X7706 197 212
X7707 177 192
X7708 201 220
X7709 200 202
X7710 226 238
X7711 146 162
X7712 167 188
X7713 170 189
X7714 193 223
X7715 182 184
X7716 204 215
X7717 185 191
X7718 195 219
X7719 179 201
X7720 209 220
X7721 205 214
X7722 216 237
X7723 196 207
X7724 209 218
X7725 189 211
X7726 215 246
X7727 159 173
X7728 181 193
X7729 185 202
X7730 192 224
X7731 191 209
X7732 200 212
X7733 198 216
X7734 230 245
X7735 199 224
X7736 212 214
X7737 202 233
X7738 235 263
X7739 208 240
X7740 217 252
X7741 214 237
X7742 242 279
X7743 150 159
X7744 152 168
X7745 177 177
X7746 175 183
X7747 161 162
X7748 167 184
X7749 150 169
X7750 178 178
X7751 166 170
X7752 186 190
X7753 173 193
X7754 179 205
X7755 184 189
X7756 193 206
X7757 195 201
X7758 211 218
X7759 169 184
X7760 199 204
X7761 195 204
X7762 201 215
X7763 185 213
X7764 199 230
X7765 195 226
X7766 199 227
X7767 189 198
X7768 183 205
X7769 191 207
X7770 190 218
X7771 186 214
X7772 208 229
X7773 198 213
X7774 210 224
X7775 158 175
X7776 168 184
X7777 178 195
X7778 197 227
X7779 199 201
X7780 208 240
X7781 194 214
X7782 209 242
X7783 182 209
X7784 199 208
X7785 180 197
X7786 211 225
X7787 196 196
X7788 215 236
X7789 215 249
X7790 231 241
X7791 189 192
X7792 202 231
X7793 201 232
X7794 214 231
X7795 205 238
X7796 242 248
X7797 241 242
X7798 243 259
X7799 212 230
X7800 222 246
X7801 227 262
X7802 264 305
X7803 227 248
X7804 271 280
X7805 246 253
X7806 257 270
X7807 176 181
X7808 187 189
X7809 179 195
X7810 201 207
X7811 185 204
X7812 195 214
X7813 209 230
X7814 222 237
X7815 172 177
X7816 188 214
X7817 195 224
X7818 217 221
X7819 175 203
X7820 210 220
X7821 212 229
X7822 218 224
X7823 197 206
X7824 204 205
X7825 189 201
X7826 204 224
X7827 218 236
X7828 218 242
X7829 227 255
X7830 239 261
X7831 212 232
X7832 230 235
X7833 237 239
X7834 236 242
X7835 205 229
X7836 219 232
X7837 231 240
X7838 252 292
X7839 191 209
X7840 212 221
X7841 210 234
X7842 254 256
X7843 197 209
X7844 224 247
X7845 234 241
X7846 267 275
X7847 218 230
X7848 247 253
X7849 228 248
X7850 239 278
X7851 238 249
X7852 263 270
X7853 277 285
X7854 270 314
X7855 202 209
X7856 212 248
X7857 232 235
X7858 254 263
X7859 219 229
X7860 240 263
X7861 224 252
X7862 252 284
X7863 225 249
X7864 223 255
X7865 251 253
X7866 292 292
X7867 249 270
X7868 262 285
X7869 273 303
X7870 307 357
X7871 168 178
X7872 165 187
X7873 190 207
X7874 199 206
X7875 195 212
X7876 190 217
X7877 207 207
X7878 219 221
X7879 182 205
X7880 190 218
X7881 202 234
X7882 231 253
X7883 225 239
X7884 220 247
X7885 253 269
X7886 251 275
X7887 204 229
X7888 228 250
X7889 217 235
X7890 243 272
X7891 225 258
X7892 235 266
X7893 237 268
X7894 247 265
X7895 198 231
X7896 233 240
X7897 226 256
X7898 238 273
X7899 237 247
X7900 229 256
X7901 277 287
X7902 270 295
X7903 185 199
X7904 183 214
X7905 198 218
X7906 237 247
X7907 209 218
X7908 212 237
X7909 217 254
X7910 253 275
X7911 189 197
X7912 207 215
X7913 207 227
X7914 230 252
X7915 209 241
X7916 229 229
X7917 224 229
X7918 253 256
X7919 195 222
X7920 217 229
X7921 233 240
X7922 255 261
X7923 238 240
X7924 247 262
X7925 254 267
X7926 250 290
X7927 234 235
X7928 241 242
X7929 248 263
X7930 257 257
X7931 254 283
X7932 284 286
X7933 270 276
X7934 285 301
X7935 164 187
X7936 193 200
X7937 192 218
X7938 221 226
X7939 187 218
X7940 201 236
X7941 202 221
X7942 209 217
X7943 177 199
X7944 203 210
X7945 204 213
X7946 211 223
X7947 217 222
X7948 232 238
X7949 216 236
X7950 223 251
X7951 185 188
X7952 198 208
X7953 198 224
X7954 213 225
X7955 191 206
X7956 217 223
X7957 201 204
X7958 219 250
X7959 176 195
X7960 209 219
X7961 183 198
X7962 214 229
X7963 215 234
X7964 230 260
X7965 220 231
X7966 240 271
X7967 209 210
X7968 222 249
X7969 213 216
X7970 246 246
X7971 190 213
X7972 206 230
X7973 231 253
X7974 236 253
X7975 228 259
X7976 253 260
X7977 227 266
X7978 265 300
X7979 240 266
X7980 263 305
X7981 260 285
X7982 271 276
X7983 203 231
X7984 232 238
X7985 243 276
X7986 260 273
X7987 208 235
X7988 244 262
X7989 234 254
X7990 260 297
X7991 213 220
X7992 210 229
X7993 241 250
X7994 248 254
X7995 226 249
X7996 261 277
X7997 256 284
X7998 264 299
X7999 196 215
X8000 212 234
X8001 207 212
X8002 230 254
X8003 208 219
X8004 227 248
X8005 219 233
X8006 235 268
X8007 211 241
X8008 228 256
X8009 224 235
X8010 257 257
X8011 221 241
X8012 234 263
X8013 248 287
X8014 261 285
X8015 214 234
X8016 238 247
X8017 212 235
X8018 242 245
X8019 216 235
X8020 242 259
X8021 234 273
X8022 293 294
X8023 192 216
X8024 230 237
X8025 216 230
X8026 246 252
X8027 236 238
X8028 254 284
X8029 259 274
X8030 279 283
X8031 197 227
X8032 206 234
X8033 239 243
X8034 235 247
X8035 227 240
X8036 266 271
X8037 267 280
X8038 270 299
X8039 225 225
X8040 255 259
X8041 220 242
X8042 254 260
X8043 233 251
X8044 243 276
X8045 267 292
X8046 291 317
X8047 227 228
X8048 214 242
X8049 217 250
X8050 234 248
X8051 240 261
X8052 250 262
X8053 261 285
X8054 277 295
X8055 214 226
X8056 252 263
X8057 223 249
X8058 262 262
X8059 219 254
X8060 262 266
X8061 255 276
X8062 287 299
X8063 177 204
X8064 197 223
X8065 198 230
X8066 227 253
X8067 218 230
X8068 224 226
X8069 250 257
X8070 244 268
X8071 201 232
X8072 220 226
X8073 228 231
X8074 255 268
X8075 222 259
X8076 240 248
X8077 240 261
X8078 283 289
X8079 219 219
X8080 248 265
X8081 240 270
X8082 244 275
X8083 240 247
X8084 265 271
X8085 280 287
X8086 290 307
X8087 251 258
X8088 286 289
X8089 271 299
X8090 276 317
X8091 254 288
X8092 271 303
X8093 264 293
X8094 291 293
X8095 188 217
X8096 227 244
X8097 222 235
X8098 222 245
X8099 226 241
X8100 235 263
X8101 270 270
X8102 276 294
X8103 210 230
X8104 243 268
X8105 254 267
X8106 260 267
X8107 247 276
X8108 271 278
X8109 273 282
X8110 280 309
X8111 238 269
X8112 283 302
X8113 236 277
X8114 289 291
X8115 284 294
X8116 289 309
X8117 285 318
X8118 310 328
X8119 250 250
X8120 259 296
X8121 268 294
X8122 286 291
X8123 267 294
X8124 284 310
X8125 304 346
X8126 306 356
X8127 231 241
X8128 241 262
X8129 239 261
X8130 280 292
X8131 259 277
X8132 274 313
X8133 267 267
X8134 285 332
X8135 233 271
X8136 259 274
X8137 256 263
X8138 262 294
X8139 252 281
X8140 287 327
X8141 306 309
X8142 336 346
X8143 224 227
X8144 240 280
X8145 245 276
X8146 286 303
X8147 264 302
X8148 316 320
X8149 288 300
X8150 287 330
X8151 258 297
X8152 286 295
X8153 272 319
X8154 307 327
X8155 290 295
X8156 289 316
X8157 286 304
X8158 317 341
X8159 211 217
X8160 234 258
X8161 243 246
X8162 246 251
X8163 237 245
X8164 274 282
X8165 270 297
X8166 278 310
X8167 237 277
X8168 274 318
X8169 257 278
X8170 280 318
X8171 258 298
X8172 277 302
X8173 310 324
X8174 336 343
X8175 247 251
X8176 250 279
X8177 258 282
X8178 262 295
X8179 251 288
X8180 256 297
X8181 303 314
X8182 307 329
X8183 287 295
X8184 281 321
X8185 277 313
X8186 275 319
X8187 294 297
X8188 338 346
X8189 344 349
X8190 355 401
